CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
1-727224498,1,2,1,13045,2
1-727224498,1,2,1,106,2
1-727224498,1,2,1,25,4
1-727224498,1,4,1,3166,3
1-727224498,1,3,5,786,1
1-728176584,1,1,1,14,2
1-728176584,1,1,2,2.999999999,1
1-728176584,1,2,1,36.99999999,2
1-728176584,1,2,1,77,6
1-728176584,1,6,4,4239,1
1-728176584,1,6,1,1696,6
1-728176584,1,6,1,4016,6
1-728176584,1,6,1,400,6
1-728176584,1,6,4,8465,1
1-728176584,1,3,5,10914,1
1-728181260,1,1,2,10,1
1-728181260,1,2,1,1274,2
1-728181260,1,2,1,3185,6
1-728181260,1,6,1,57,6
1-728181260,1,6,1,13,6
1-728181260,1,6,1,39,1
1-728181260,1,1,2,28,1
1-728181260,1,2,1,4.000000003,4
1-728181260,1,4,1,34.00000001,6
1-728181260,1,6,2,4485,1
1-728181260,1,2,1,1018,4
1-728181260,1,4,1,61,2
1-728181260,1,2,1,34.00000001,3
1-728181260,1,3,5,21011,1
1-728186504,1,1,11,279,3
1-728186504,1,11,3,5908,5
1-728186504,1,3,5,10769,1
1-728186672,1,1,2,3.999999992,1
1-728186672,1,2,1,2.999999999,2
1-728186672,1,2,2,2.000000007,1
1-728186672,1,2,1,2.999999999,2
1-728186672,1,2,1,1.000000003,3
1-728186672,1,3,1,12,2
1-728186672,1,2,1,1.999999996,2
1-728186672,1,2,1,18.00000001,2
1-728186672,1,2,2,5.999999999,1
1-728186672,1,2,1,86.00000001,2
1-728186672,1,2,1,10.99999999,2
1-728186672,1,2,1,17,6
1-728186672,1,6,2,13,1
1-728186672,1,6,2,3799,1
1-728186672,1,2,1,7.999999995,2
1-728186672,1,2,1,169,2
1-728186672,1,2,1,373,2
1-728186672,1,2,1,2536,2
1-728186672,1,2,2,7.000000002,1
1-728186672,1,2,1,23,2
1-728186672,1,2,1,51,4
1-728186672,1,4,1,108,6
1-728186672,1,6,6,4144,3
1-728236947,1,1,2,12,1
1-728236947,1,2,1,385,2
1-728236947,1,2,1,4403,8
1-728236947,1,8,2,1040,1
1-728236947,1,6,6,4211,6
1-728236947,1,2,1,5.999999999,2
1-728236947,1,2,1,39,4
1-728236947,1,4,1,21.00000001,6
1-728236947,1,6,6,3996,6
1-728236947,1,2,1,20,6
1-728236947,1,6,2,1052,2
1-728236947,1,2,1,217,2
1-728236947,1,2,2,4054,1
1-728236947,1,2,1,55,2
1-728236947,1,2,1,7.000000002,4
1-728236947,1,4,1,1.000000003,6
1-728236947,1,6,6,0.999999993,2
1-728236947,1,2,1,76.00000001,4
1-728236947,1,4,1,0.999999993,3
1-728236947,1,3,5,665,1
1-728245797,1,1,2,4611,1
1-728245797,1,2,1,4610,1
1-728245797,1,1,2,6.000000009,1
1-728245797,1,2,1,1478,7
1-728245797,1,7,1,21621,7
1-728245797,1,7,3,1137,5
1-728256681,1,1,2,5.999999999,1
1-728256681,1,2,1,906,2
1-728256681,1,2,1,7828,4
1-728256681,1,4,1,8.999999998,3
1-728256681,1,3,2,9939,1
1-728256681,1,2,1,77,2
1-728256681,1,2,1,8613,7
1-728256681,1,7,3,7478,5
1-728261550,1,1,1,4.000000003,2
1-728261550,1,1,2,5.999999999,2
1-728261550,1,2,2,1.999999996,1
1-728261550,1,7,4,27622,1
1-728261550,1,3,5,624,1
1-728261720,1,1,2,1.999999996,1
1-728261720,1,2,1,60,6
1-728261720,1,6,3,17098,5
1-728268983,1,1,2,3.999999992,1
1-728268983,1,2,1,200,7
1-728268983,1,7,3,18985,5
1-728269093,1,1,1,45,2
1-728269093,1,1,2,48,1
1-728269093,1,2,1,1019,2
1-728269093,1,2,1,7693,4
1-728269093,1,4,1,1678,6
1-728269093,1,6,1,9721,6
1-728269093,1,6,2,261,1
1-728269093,1,4,1,17,6
1-728269093,1,6,3,14332,5
1-728288484,1,1,2,2.999999999,1
1-728288484,1,2,1,23,4
1-728288484,1,4,1,86,8
1-728288484,1,8,7,8431,3
1-728290131,1,1,2,8.999999998,1
1-728290131,1,2,1,8.999999998,4
1-728290131,1,4,1,70,6
1-728290131,1,6,1,17603,3
1-728290131,1,3,5,10582,1
1-728290611,1,1,3,7.000000002,1
1-728290611,1,3,1,166,2
1-728290611,1,2,1,8.000000005,4
1-728290611,1,4,1,21,4
1-728290611,1,4,1,20,6
1-728290611,1,6,3,24116,5
1-728292674,1,2,1,22,2
1-728292674,1,2,2,155,1
1-728292674,1,2,1,2.000000007,2
1-728292674,1,2,1,109,1
1-728292674,1,1,6,269,3
1-728292674,1,6,3,25802,5
1-728308361,1,2,1,42.99999999,4
1-728308361,1,4,1,7259,7
1-728308361,1,7,3,27493,5
1-728309860,1,1,6,10,2
1-728309860,1,6,2,9947,2
1-728309860,1,2,1,93,2
1-728309860,1,2,1,41,4
1-728309860,1,4,1,37.00000001,6
1-728309860,1,6,2,4376,1
1-728309860,1,6,1,68.99999999,6
1-728309860,1,6,1,46,1
1-728309860,1,1,2,2.999999999,1
1-728309860,1,2,1,13.99999999,2
1-728309860,1,2,1,2499,2
1-728309860,1,2,1,274,6
1-728309860,1,6,1,1470,3
1-728309860,1,3,5,15.00000001,1
1-728318565,1,1,2,15,1
1-728318565,1,2,1,21,2
1-728318565,1,2,1,223,2
1-728318565,1,6,3,24375,5
1-728326523,1,1,2,12.00000001,1
1-728326523,1,2,1,88,4
1-728326523,1,4,1,17398,4
1-728326523,1,4,1,2527,4
1-728326523,1,4,1,62,3
1-728326523,1,3,5,11012,1
1-728338521,1,1,2,7.000000002,1
1-728338521,1,2,1,90.99999999,4
1-728338521,1,4,1,24424,3
1-728338521,1,3,5,10898,1
1-728338595,1,1,6,61,1
1-728338595,1,6,1,5806,3
1-728338595,1,3,1,23.99999999,6
1-728338595,1,6,1,14198,2
1-728338595,1,2,1,4230,6
1-728338595,1,6,3,6240,5
1-728372131,1,2,1,522,2
1-728372131,1,2,1,7854,4
1-728372131,1,4,1,51,1
1-728372131,1,1,1,93.99999999,2
1-728372131,1,1,2,93.99999999,1
1-728372131,1,2,1,147,2
1-728372131,1,2,1,1199,7
1-728372131,1,7,3,7034,5
1-728375012,1,1,6,76.00000001,3
1-728375012,1,6,3,18743,5
1-728380041,1,2,1,332,4
1-728380041,1,4,1,228,6
1-728380041,1,6,6,4198,3
1-728380361,1,2,1,242,2
1-728380361,1,2,1,3898,3
1-728380361,1,3,5,23719,2
1-728380451,1,2,1,35,8
1-728380451,1,8,1,18850,3
1-728380451,1,3,5,10410,2
1-728380521,1,4,1,0.999999993,1
1-728380521,1,4,1,60.00000001,2
1-728380521,1,2,1,5195,2
1-728380521,1,2,1,309,2
1-728380521,1,2,1,192,6
1-728380521,1,6,3,13931,5
1-728401991,1,1,2,1.999999996,1
1-728401991,1,2,1,1.999999996,4
1-728401991,1,4,1,98.00000001,6
1-728401991,1,6,1,17490,3
1-728401991,1,3,5,10585,1
1-728402231,1,1,2,4.000000003,1
1-728402231,1,2,1,2.999999999,4
1-728402231,1,4,1,81,6
1-728402231,1,6,1,17493,3
1-728402231,1,3,5,10581,1
1-728408911,1,1,2,4.000000003,1
1-728408911,1,2,1,14449,2
1-728408911,1,2,1,60,6
1-728408911,1,6,3,4017,5
1-728409061,1,1,2,8.000000005,1
1-728409061,1,2,1,27,2
1-728409061,1,2,1,4141,2
1-728409061,1,2,1,18.00000001,2
1-728409061,1,2,1,24599,3
1-728409061,1,3,5,817,1
1-728412968,1,1,6,13,2
1-728412968,1,6,2,8.999999998,1
1-728412968,1,6,1,24435,3
1-728412968,1,3,5,10907,2
1-728418011,1,4,1,2256,3
1-728418011,1,3,5,26788,1
1-728423732,1,1,2,16.99999999,1
1-728423732,1,2,1,32.99999999,4
1-728423732,1,4,1,11,6
1-728423732,1,6,8,63,6
1-728423732,1,3,5,10732,1
1-728429599,1,1,2,55,1
1-728429599,1,2,1,903,2
1-728429599,1,2,1,7730,2
1-728429599,1,2,1,10110,8
1-728429599,1,8,1,42,6
1-728429599,1,6,1,151,2
1-728429599,1,2,1,23,2
1-728429599,1,2,1,1152,8
1-728429599,1,8,1,58.99999999,6
1-728429599,1,6,1,44.00000001,6
1-728429599,1,6,1,4151,3
1-728429599,1,3,5,1.000000003,1
1-728429698,1,1,2,1.000000003,1
1-728429698,1,2,1,26,2
1-728429698,1,2,1,874,2
1-728429698,1,2,1,13410,8
1-728429698,1,8,1,12,6
1-728429698,1,6,1,4502,6
1-728429698,1,6,1,1144,3
1-728429698,1,3,1,38.99999999,2
1-728429698,1,2,1,14,2
1-728429698,1,2,1,105,2
1-728429698,1,2,1,219,6
1-728429698,1,6,1,3929,6
1-728429698,1,6,1,403,2
1-728429698,1,2,1,9.999999991,8
1-728429698,1,8,3,2754,5
1-728449782,1,1,2,1.999999996,1
1-728449782,1,2,1,70,4
1-728449782,1,4,1,38,7
1-728449782,1,7,3,28404,5
1-728463083,1,1,2,13,1
1-728463083,1,2,1,36,2
1-728463083,1,2,1,191,7
1-728463083,1,7,2,3950,1
1-728463083,1,6,4,41,1
1-728463083,1,6,2,16,1
1-728463083,1,2,1,137,2
1-728463083,1,2,1,971,6
1-728463083,1,6,3,14257,5
1-728466992,1,1,7,26.99999999,7
1-728466992,1,7,7,51.99999999,1
1-728466992,1,2,1,2.999999999,4
1-728466992,1,4,1,33,8
1-728466992,1,8,2,75,1
1-728466992,1,2,1,3342,4
1-728466992,1,4,4,2.000000007,1
1-728466992,1,8,1,25,6
1-728466992,1,6,1,4166,6
1-728466992,1,6,1,11409,3
1-728466992,1,3,5,922,1
1-728471269,1,1,2,12,1
1-728471269,1,2,1,25,4
1-728471269,1,4,1,4044,6
1-728471269,1,6,3,22414,5
1-728476062,1,1,2,2.000000007,1
1-728476062,1,2,1,5.999999999,2
1-728476062,1,2,1,36,4
1-728476062,1,4,1,5875,3
1-728476062,1,3,5,25037,1
1-728479140,1,1,2,4.000000003,1
1-728479140,1,2,1,29,2
1-728479140,1,2,1,4137,2
1-728479140,1,2,1,33,4
1-728479140,1,4,1,340,8
1-728479140,1,8,2,1104,1
1-728479140,1,6,2,97,2
1-728479140,1,2,1,284,6
1-728479140,1,6,2,224,1
1-728479140,1,4,1,1351,8
1-728479140,1,8,2,211,2
1-728479140,1,6,1,10091,3
1-728479140,1,3,5,1.000000003,1
1-728479661,1,1,2,26,1
1-728479661,1,2,1,4414,6
1-728479661,1,6,1,2596,6
1-728479661,1,6,1,290,3
1-728479661,1,3,1,1029,2
1-728479661,1,2,1,34.00000001,6
1-728479661,1,6,1,16058,2
1-728479661,1,2,1,101,2
1-728479661,1,2,1,60,3
1-728479661,1,3,5,536,1
1-728480859,1,1,2,3.999999992,1
1-728480859,1,2,1,5.999999999,6
1-728480859,1,6,3,17032,5
1-728515380,1,1,2,5.000000006,2
1-728515380,1,2,2,2.999999999,1
1-728515380,1,2,1,2626,2
1-728515380,1,2,1,15,3
1-728515380,1,3,5,742,1
1-728515447,1,1,2,4.000000003,2
1-728515447,1,2,2,2.999999999,1
1-728515447,1,2,1,315,11
1-728515447,1,11,2,1282,1
1-728515447,1,2,1,2.999999999,4
1-728515447,1,4,1,8.000000005,3
1-728515447,1,3,5,637,1
1-728516315,1,1,2,22,1
1-728516315,1,2,1,22,1
1-728516315,1,1,2,24,1
1-728516315,1,2,1,32,6
1-728516315,1,6,3,135,5
1-728516315,1,2,1,79,6
1-728516315,1,6,1,5595,6
1-728516315,1,6,3,4339,5
1-728516690,1,1,6,26,2
1-728516690,1,6,2,8608,1
1-728516690,1,2,1,49,4
1-728516690,1,4,1,57,6
1-728516690,1,6,2,25858,1
1-728516690,1,2,1,54.00000001,4
1-728516690,1,4,1,31,6
1-728516690,1,6,3,36,5
1-728549796,1,1,2,2.000000007,1
1-728549796,1,2,1,672,2
1-728549796,1,2,1,7832,4
1-728549796,1,4,1,176,6
1-728549796,1,6,1,8433,2
1-728549796,1,2,1,36.99999999,4
1-728549796,1,4,1,28.00000001,3
1-728549796,1,3,5,742,1
1-728558963,1,1,6,42,3
1-728558963,1,6,3,35805,5
1-728564933,1,1,6,31,1
1-728564933,1,6,1,42,2
1-728564933,1,2,1,8.999999998,2
1-728564933,1,2,1,616,2
1-728564933,1,2,1,3489,2
1-728564933,1,2,1,21.00000001,4
1-728564933,1,4,1,28,7
1-728564933,1,7,6,89,2
1-728564933,1,8,2,2532,1
1-728564933,1,4,1,19,6
1-728564933,1,6,1,1262,2
1-728564933,1,2,1,16,8
1-728564933,1,8,1,387,8
1-728564933,1,8,2,9310,1
1-728564933,1,4,1,123,6
1-728564933,1,6,1,4214,4
1-728564933,1,4,1,178,3
1-728564933,1,3,5,748,1
1-728565252,1,1,1,13.99999999,2
1-728565252,1,1,2,13,1
1-728565252,1,2,1,10,1
1-728565252,1,4,1,141,6
1-728565252,1,6,3,25788,5
1-728567120,1,1,3,19822,5
1-728567120,1,3,5,30867,1
1-728567187,1,1,1,6.000000009,2
1-728567187,1,1,2,10,1
1-728567187,1,2,1,3108,2
1-728567187,1,2,1,871,6
1-728567187,1,6,2,195,2
1-728567187,1,2,1,150,2
1-728567187,1,2,1,4130,4
1-728567187,1,4,1,148,6
1-728567187,1,6,2,8347,1
1-728567187,1,2,1,311,4
1-728567187,1,4,1,1344,3
1-728567187,1,3,5,10764,1
1-728567806,1,1,2,35,1
1-728567806,1,2,1,576,2
1-728567806,1,2,1,17973,3
1-728567806,1,3,5,3.999999992,1
1-728574390,1,1,2,7.000000002,1
1-728574390,1,2,1,38,2
1-728574390,1,2,1,10179,7
1-728574390,1,7,3,19795,5
1-728595344,1,1,2,7.000000002,1
1-728595344,1,2,1,31,2
1-728595344,1,2,2,1.000000003,1
1-728595344,1,2,1,3456,4
1-728595344,1,4,1,190,6
1-728595344,1,6,1,1699,2
1-728595344,1,2,1,849,2
1-728595344,1,2,1,231,2
1-728595344,1,2,2,1.999999996,1
1-728595344,1,6,3,11289,5
1-728604095,1,1,8,4017,8
1-728604095,1,8,8,10081,8
1-728604558,1,1,1,22,2
1-728604558,1,1,2,23,1
1-728604558,1,2,1,539,2
1-728604558,1,2,1,7870,4
1-728604558,1,4,1,166,6
1-728604558,1,6,1,9966,3
1-728604558,1,3,5,0.999999993,1
1-728609400,1,1,1,51,2
1-728609400,1,1,2,50.00000001,1
1-728609400,1,2,1,519,2
1-728609400,1,2,1,7866,4
1-728609400,1,6,1,1248,6
1-728609400,1,6,2,127,1
1-728609400,1,2,1,131,4
1-728609400,1,4,1,0.999999993,6
1-728609400,1,6,1,15605,6
1-728609400,1,6,1,157,3
1-728609400,1,3,5,675,1
1-728617580,1,1,2,1.999999996,1
1-728617580,1,2,1,43,2
1-728617580,1,2,1,7.999999995,4
1-728617580,1,4,1,1.000000003,6
1-728617580,1,6,1,16933,3
1-728617580,1,3,5,10901,1
1-728627978,1,1,2,14,1
1-728627978,1,2,1,4377,6
1-728627978,1,6,2,3976,1
1-728627978,1,7,1,25799,3
1-728627978,1,3,5,817,1
1-728628057,1,1,1,7.000000002,2
1-728628057,1,1,2,7.999999995,2
1-728628057,1,2,2,0.999999993,1
1-728628057,1,6,3,222,1
1-728628057,1,4,1,2.999999999,1
1-728628057,1,1,2,0.999999993,1
1-728628057,1,2,1,813,2
1-728628057,1,2,1,408,4
1-728628057,1,4,1,1411,3
1-728628057,1,3,2,7170,1
1-728628057,1,4,1,5.999999999,3
1-728628057,1,3,5,4.999999995,1
1-728641783,1,1,2,2.000000007,1
1-728641783,1,2,1,29,7
1-728641783,1,7,7,35,1
1-728641783,1,2,1,41.00000001,2
1-728641783,1,2,2,0.999999993,1
1-728641783,1,1,6,11268,2
1-728641783,1,6,2,2774,1
1-728641783,1,4,1,19,3
1-728641783,1,3,5,817,1
1-728700188,1,1,2,4.000000003,1
1-728700188,1,2,1,3741,2
1-728700188,1,2,1,4687,4
1-728700188,1,4,1,1351,4
1-728700188,1,4,1,21,2
1-728700188,1,2,1,93,2
1-728700188,1,2,1,16693,2
1-728700188,1,2,2,13,1
1-728700188,1,2,1,977,4
1-728700188,1,4,1,10,6
1-728700188,1,6,1,249,3
1-728700188,1,3,5,705,1
1-728722906,1,1,1,2.999999999,2
1-728722906,1,1,2,4.000000003,2
1-728722906,1,2,2,1.000000003,1
1-728722906,1,2,1,3731,2
1-728722906,1,2,2,28,1
1-728722906,1,2,1,20,4
1-728722906,1,4,1,60,6
1-728722906,1,6,6,1.000000003,6
1-728728162,1,1,2,5.999999999,1
1-728728162,1,2,1,19,4
1-728728162,1,4,1,2.999999999,6
1-728728162,1,6,4,4061,1
1-728728162,1,6,4,9250,1
1-728728162,1,6,3,4670,5
1-728737339,1,1,3,11,5
1-728737339,1,3,5,308,2
1-728737339,1,4,1,1274,2
1-728737339,1,2,1,232,4
1-728737339,1,4,1,6476,7
1-728737339,1,7,2,1904,1
1-728737339,1,6,2,352,1
1-728737339,1,4,1,3924,3
1-728737339,1,3,5,676,1
1-728749040,1,1,2,24,1
1-728749040,1,2,1,194,2
1-728749040,1,2,1,88,4
1-728749040,1,4,1,3662,3
1-728749040,1,3,1,462,1
1-728749040,1,1,2,36.99999999,1
1-728749040,1,2,1,105,4
1-728749040,1,4,1,1057,8
1-728749040,1,8,6,251,1
1-728749040,1,3,1,423,2
1-728749040,1,2,1,142,4
1-728749040,1,4,1,904,8
1-728749040,1,8,8,275,2
1-728749040,1,2,1,91,4
1-728749040,1,4,1,829,8
1-728749040,1,8,6,258,2
1-728749040,1,2,1,327,4
1-728749040,1,4,4,1.000000003,1
1-728749040,1,1,2,8.000000005,1
1-728749040,1,2,1,5551,3
1-728749040,1,3,5,2101,1
1-728749109,1,1,1,21,8
1-728749109,1,1,8,5.999999999,2
1-728749109,1,8,2,1.000000003,1
1-728749109,1,2,1,476,8
1-728749109,1,8,6,4792,2
1-728749109,1,2,1,4.999999995,6
1-728749109,1,6,1,8248,6
1-728749109,1,6,2,10,1
1-728749109,1,4,1,6.000000009,2
1-728749109,1,2,1,581,2
1-728749109,1,2,1,32,2
1-728749109,1,2,1,245,4
1-728749109,1,4,1,68.99999999,2
1-728749109,1,2,1,16,8
1-728749109,1,8,1,3656,4
1-728749109,1,4,1,556,6
1-728749109,1,6,4,3042,1
1-728749109,1,1,7,162,3
1-728749109,1,7,3,1332,5
1-728768797,1,1,2,1.999999996,2
1-728768797,1,2,2,0.999999993,1
1-728768797,1,2,1,344,3
1-728768797,1,3,5,527,1
1-728774979,1,1,6,7.000000002,2
1-728774979,1,6,2,3377,1
1-728774979,1,6,1,1644,3
1-728774979,1,3,1,1.999999996,6
1-728774979,1,6,1,1266,6
1-728774979,1,6,1,1534,6
1-728774979,1,6,1,8522,3
1-728774979,1,3,5,11100,1
1-728827701,1,1,2,29,1
1-728827701,1,2,1,2863,6
1-728827701,1,6,1,452,6
1-728827701,1,6,1,1122,6
1-728827701,1,6,1,1776,6
1-728827701,1,6,1,10061,3
1-728827701,1,3,5,10633,1
1-729074991,1,1,8,2.999999999,3
1-729074991,1,8,3,17753,5
1-729075211,1,1,2,42,1
1-729075211,1,2,1,7295,4
1-729075211,1,4,1,1178,6
1-729075211,1,6,4,9947,1
1-729075211,1,6,1,17,1
1-729075211,1,1,2,44,1
1-729075211,1,2,1,2.000000007,8
1-729075211,1,8,6,1179,1
1-729075211,1,3,5,614,1
1-729080926,1,1,6,16,1
1-729080926,1,6,1,201,2
1-729080926,1,2,1,2632,2
1-729080926,1,2,1,170,2
1-729080926,1,2,1,4632,2
1-729080926,1,2,1,2157,2
1-729080926,1,2,1,15772,8
1-729080926,1,8,3,1076,5
1-729082121,1,2,1,4569,4
1-729082121,1,4,1,1290,6
1-729082121,1,6,1,15739,6
1-729082121,1,6,1,187,3
1-729082121,1,3,5,10680,2
1-729082236,1,4,1,45,2
1-729082236,1,2,2,14,1
1-729082236,1,1,2,1.000000003,1
1-729082236,1,2,1,1476,10
1-729082236,1,10,1,1216,2
1-729082236,1,2,1,283,8
1-729082236,1,8,2,9792,1
1-729082236,1,2,1,5423,10
1-729082236,1,10,2,226,1
1-729082236,1,2,1,68,8
1-729082236,1,8,6,1030,3
1-729082701,1,4,1,52,2
1-729082701,1,2,1,166,8
1-729082701,1,8,2,24,1
1-729082701,1,4,1,52,6
1-729082701,1,6,3,21762,5
1-729082871,1,4,1,55,8
1-729082871,1,8,1,8.000000005,8
1-729082871,1,8,1,1535,6
1-729082871,1,6,1,2727,6
1-729082871,1,6,1,1528,6
1-729082871,1,6,8,6945,1
1-729082871,1,6,1,128,6
1-729082871,1,6,1,1075,3
1-729082871,1,3,5,982,1
1-729083781,1,1,2,25,1
1-729083781,1,2,1,24,2
1-729083781,1,2,1,522,4
1-729083781,1,4,1,121,1
1-729083781,1,1,8,0.999999993,1
1-729083781,1,8,1,13018,3
1-729083781,1,3,5,884,2
1-729097375,1,2,1,2615,2
1-729097375,1,2,3,20593,5
1-729244882,1,1,2,0.999999993,1
1-729244882,1,2,1,7366,4
1-729244882,1,4,1,12698,3
1-729244882,1,3,5,11401,2
1-729249186,1,2,1,31801,3
1-729249186,1,3,5,10934,2
1-729256121,1,6,1,12568,3
1-729256121,1,3,1,384,2
1-729256121,1,2,1,13.99999999,4
1-729256121,1,4,1,2.999999999,6
1-729256121,1,6,3,2913,5
1-729256251,1,2,1,4.000000003,2
1-729256251,1,2,1,2954,10
1-729256251,1,10,3,27294,5
1-729256531,1,6,1,184,6
1-729256531,1,6,1,8719,6
1-729256531,1,6,1,1051,3
1-729256531,1,3,1,65,3
1-729256531,1,3,5,10934,2
1-729256831,1,3,5,10938,2
1-729256851,1,3,5,10898,2
1-729256882,1,3,5,10764,1
1-729275172,1,1,2,8.999999998,1
1-729275172,1,2,1,10,2
1-729275172,1,2,1,19,3
1-729275172,1,3,5,10184,1
1-729275172,1,3,5,10754,1
1-729275419,1,1,2,5.000000006,1
1-729275419,1,2,1,5.000000006,4
1-729275419,1,4,1,271,4
1-729275419,1,4,1,798,4
1-729275419,1,4,1,4812,6
1-729275419,1,6,1,7457,4
1-729275419,1,4,1,4.999999995,3
1-729275419,1,3,5,10787,1
1-729278754,1,1,2,5.999999999,1
1-729278754,1,2,1,245,2
1-729278754,1,2,1,33,7
1-729278754,1,7,1,113,6
1-729278754,1,6,1,1755,6
1-729278754,1,6,1,20144,3
1-729278754,1,3,5,573,1
1-729312244,1,1,6,20,1
1-729312244,1,6,1,5819,6
1-729312244,1,6,8,17262,1
1-729312873,1,1,1,7.999999995,2
1-729312873,1,1,2,7.000000002,1
1-729312873,1,2,1,53.00000001,2
1-729312873,1,2,1,1584,4
1-729312873,1,4,1,70,6
1-729312873,1,6,1,10111,3
1-729315061,1,2,1,2.999999999,4
1-729315061,1,4,1,5.999999999,4
1-729315061,1,4,1,1.000000003,2
1-729315061,1,2,1,67,2
1-729315061,1,2,1,756,4
1-729315061,1,4,1,780,3
1-729315061,1,3,5,22249,2
1-729315411,1,2,1,31,8
1-729315411,1,8,6,7.999999995,3
1-729315431,1,3,5,22497,1
1-729317695,1,1,2,2.999999999,1
1-729317695,1,2,1,5.999999999,2
1-729317695,1,2,1,17,2
1-729317695,1,2,1,159,1
1-729317695,1,1,2,213,1
1-729317695,1,2,1,213,7
1-729317695,1,7,3,20176,5
1-729337282,1,1,2,5.999999999,1
1-729337282,1,2,1,33,4
1-729337282,1,4,1,1.999999996,2
1-729337282,1,2,1,440,4
1-729337282,1,4,1,44.00000001,6
1-729337282,1,6,4,353,1
1-729337282,1,4,1,122,8
1-729337282,1,8,6,186,4
1-729337282,1,6,2,23.99999999,1
1-729337282,1,2,1,131,2
1-729337282,1,2,1,286,2
1-729337282,1,2,1,34.00000001,2
1-729337282,1,2,1,74,6
1-729337282,1,6,2,3186,1
1-729337282,1,2,1,7.999999995,6
1-729337282,1,6,4,52,1
1-729337282,1,6,2,244,1
1-729337282,1,4,1,19970,3
1-729337282,1,3,5,11293,1
1-729345302,1,1,6,8.000000005,1
1-729345302,1,6,1,85,6
1-729345302,1,6,1,31716,3
1-729345302,1,3,5,11046,1
1-729347720,1,1,2,35,1
1-729347720,1,2,1,39.99999999,2
1-729347720,1,2,1,1789,6
1-729347720,1,6,6,3633,4
1-729347720,1,3,5,11052,1
1-729349281,1,1,9,8.999999998,1
1-729349281,1,9,1,1591,6
1-729349281,1,6,1,8548,2
1-729349281,1,2,1,273,6
1-729349281,1,6,1,3092,3
1-729349281,1,3,5,1.000000003,1
1-729349739,1,1,2,5.999999999,1
1-729349739,1,2,1,7.000000002,7
1-729349739,1,7,2,320,1
1-729349739,1,2,1,908,2
1-729349739,1,2,1,3422,4
1-729349739,1,4,1,875,3
1-729349739,1,3,5,11395,2
1-729351021,1,4,1,4.999999995,6
1-729351021,1,6,1,1388,6
1-729351021,1,6,1,42,6
1-729351021,1,6,1,176,1
1-729351021,1,1,2,10.99999999,1
1-729351021,1,2,1,94,6
1-729351021,1,6,3,24547,5
1-729351591,1,2,1,1445,8
1-729351591,1,8,8,135,1
1-729351591,1,2,1,54,2
1-729351591,1,2,1,109,7
1-729351591,1,7,3,1242,2
1-729351591,1,2,1,5400,3
1-729351591,1,3,2,10144,1
1-729351591,1,6,3,1510,5
1-729351752,1,8,1,1061,1
1-729351752,1,1,2,5.999999999,1
1-729351752,1,2,1,245,2
1-729351752,1,2,1,167,7
1-729351752,1,7,4,32,1
1-729351752,1,6,3,30024,5
1-729351761,1,2,1,210,2
1-729351761,1,2,1,914,10
1-729351761,1,10,7,1778,1
1-729351761,1,7,1,77,6
1-729351761,1,6,1,21555,3
1-729351761,1,3,5,639,2
1-729356801,1,6,1,8197,6
1-729356801,1,6,8,5679,6
1-729356801,1,6,3,5815,5
1-729358683,1,1,2,34,1
1-729358683,1,2,1,4759,4
1-729358683,1,4,4,0.999999993,1
1-729358683,1,6,1,3190,3
1-729358683,1,3,5,10693,1
1-729358866,1,1,6,269,6
1-729358866,1,6,6,4321,6
1-729358866,1,6,1,4316,3
1-729358866,1,3,5,8.999999998,2
1-729358866,1,4,1,57,6
1-729358866,1,6,6,4047,6
1-729360965,1,1,2,4.000000003,1
1-729360965,1,2,1,408,4
1-729360965,1,4,1,12667,3
1-729360965,1,3,5,10923,1
1-729363660,1,1,9,7.000000002,1
1-729363660,1,9,1,12999,3
1-729363660,1,3,5,4.999999995,1
1-729371940,1,1,2,14,1
1-729371940,1,2,1,369,3
1-729371940,1,3,5,32322,1
1-729381438,1,1,2,17,1
1-729381438,1,2,1,28.00000001,2
1-729381438,1,2,1,6.999999991,2
1-729381438,1,2,1,192,2
1-729381438,1,2,1,22,2
1-729381438,1,2,1,10020,2
1-729381438,1,2,1,2611,3
1-729381438,1,3,5,10883,2
1-729406081,1,2,1,766,4
1-729406081,1,4,1,835,3
1-729406081,1,3,5,30826,2
1-729406281,1,6,3,30423,5
1-729406311,1,6,3,13229,5
1-729406661,1,2,1,315,4
1-729406661,1,4,1,358,6
1-729406661,1,6,3,10260,5
1-729407452,1,1,6,5.000000006,2
1-729407452,1,6,2,4.000000003,1
1-729407452,1,6,3,20275,5
1-729413423,1,1,8,20,1
1-729413423,1,8,1,65,2
1-729413423,1,2,1,23,4
1-729413423,1,4,1,6.999999991,6
1-729413423,1,6,8,1825,6
1-729413423,1,3,5,644,1
1-729423171,1,1,2,21,1
1-729423171,1,2,1,145,2
1-729423171,1,2,1,5643,4
1-729423171,1,4,1,251,6
1-729423171,1,6,2,64,1
1-729423171,1,4,1,19,6
1-729423171,1,6,2,68,1
1-729423171,1,2,1,3287,4
1-729423171,1,4,1,57,4
1-729423171,1,4,1,87,6
1-729423171,1,6,1,5745,2
1-729423171,1,2,1,81,2
1-729423171,1,2,1,4031,4
1-729423171,1,4,1,288,6
1-729423171,1,6,1,4460,6
1-729423171,1,6,1,5814,2
1-729423171,1,2,1,1123,2
